"gene","log2FoldChange","AveExpr","t","pvalue","padj"
"PLPP3",0.550375644101475,0.201517848483228,7.37992994999485,3.1107422499102e-05,0.00317609609718251
"ING4",-0.596553194626868,2.02322273092543,-7.37536763335703,3.12659172815342e-05,0.00317609609718251
"VPS35",0.930371253996862,5.63717213756067,7.36182257928109,3.17416758425773e-05,0.00319777709521502
"AGL",-1.03415813962355,2.96400228655429,-7.32301474214807,3.31489630361326e-05,0.00331217917549555
"AQP1",1.32526134067495,2.69108309344809,7.29396948418926,3.42466577551444e-05,0.0033940386832131
"HSPG2",-1.2242245435596,2.70967959655881,-7.25620876620528,3.57332968087e-05,0.00351281361369398
"TNNT1",-1.32469767721044,5.36736496313304,-7.24266856332341,3.62833651823487e-05,0.00353835377258265
"TMEM144",-2.08751431892763,1.07411830627934,-7.19694234881602,3.82101753560243e-05,0.00369668283801537
"ARHGAP28",-0.933104822661431,0.499459130662726,-7.18455423104145,3.87511581996844e-05,0.00371950093270986
"HEPH",-1.23111021556124,4.51410699697294,-7.17312679026749,3.92575845477315e-05,0.00373867152841287
"CASP7",-0.901922046046199,0.813968274755054,-7.07762789406034,4.37825494951229e-05,0.0041119571454184
"DBT",-0.680187333574073,1.67514364640966,-7.07624946060008,4.38518809601634e-05,0.0041119571454184
"PIR",-1.71215411057124,2.71354839532975,-7.06620306032277,4.43608087402095e-05,0.004127925637734
"SSX3",-1.1735442088686,0.414751573586734,-7.05742997273024,4.48104896567044e-05,0.00413818082511536
"KIF1A",4.77850545908677,2.52931607375097,7.03281297112286,4.60989639691113e-05,0.00422516068258246
"TMSB4X",-1.29098431477362,8.67684701807555,-7.01135593879383,4.72549395413115e-05,0.00424532914585395
"RCSD1",-1.23964368212949,4.12087053787483,-7.00945621281918,4.73587939686556e-05,0.00424532914585395
"AAGAB",-0.761347982739955,4.50171597104451,-7.00936469325523,4.73638034320047e-05,0.00424532914585395
"EIF3J",-0.767700357606667,6.03007279873477,-7.00263178447164,4.77339245361792e-05,0.00424727401529945
"HECW2",-0.562039260670079,0.339296064845823,-6.96739166964613,4.97231490467751e-05,0.0043922114991318
"PKM",-1.21887417920662,7.3191908467135,-6.95011549946287,5.07311169933409e-05,0.00443335100985956
"KANK1",1.54270881814007,0.516522022671355,6.94384690101678,5.11023284375656e-05,0.00443335100985956
"ZNF790",0.696890156993862,0.651314586970729,6.94086504891579,5.1279941951616e-05,0.00443335100985956
"BUB1B",-0.691997759634161,5.03711169568744,-6.92977097831711,5.19466742249871e-05,0.00444439589368558
"NIPAL3",-0.688838179216725,2.43697583186803,-6.92570598070536,5.21933264963706e-05,0.00444439589368558
"LTK",-0.690806243339304,0.773503696874828,-6.920656682317,5.25014773331193e-05,0.00444439589368558
"GAB2",-0.831285157190789,2.92371357413125,-6.89519518220297,5.40857755987945e-05,0.00454693520378831
"FAM98B",-0.612664765631092,3.94442430860309,-6.88797328811728,5.45445492534858e-05,0.00455409626986296
"C4orf32",-1.36776369575679,2.91041896002297,-6.85384349722421,5.67706257447492e-05,0.00470771379475165
"KIAA0040",-1.45659676515253,0.988967378762549,-6.84411242514669,5.74232684859471e-05,0.00471370487309273
"MPZ",-1.37272513838193,1.95013833023548,-6.84125809978233,5.76162449623311e-05,0.00471370487309273
"S100A6",-2.95960829118568,3.25049377693662,-6.82809177781135,5.85155661010273e-05,0.00475536500514349
"MAN2A2",-0.780590160851808,4.08086904861919,-6.79607734695754,6.07665645967029e-05,0.0049055922015484
"SC5D",-1.45746236158326,1.91320773417259,-6.77695324646773,6.21559721388478e-05,0.00497588764532355
"NMNAT3",0.811891692867269,1.30774965893631,6.77291544063415,6.24537169593522e-05,0.00497588764532355
"TBC1D1",2.02537964477867,2.39341011614873,6.76211370797348,6.32578704746349e-05,0.00500723013692077
"WHAMM",-0.568265797902308,1.60968995903558,-6.75636274676118,6.36905921800982e-05,0.00500895689467998
"GMPR",-1.15333251000728,4.36965649314649,-6.73480623339936,6.53414112614286e-05,0.00510584489280009
"LYSMD4",-0.825688249457843,0.557369492127935,-6.70926128415354,6.73580668549184e-05,0.00522990340739781
"LPL",-2.56762536769745,1.18028364768664,-6.69069774735652,6.88659429435562e-05,0.00530132744163426
"CPZ",1.04421422788463,0.627020447387711,6.68727738304696,6.91477492387077e-05,0.00530132744163426
"ARIH1",-0.833080115507144,3.71982620218253,-6.66931033827285,7.06487743186672e-05,0.00538255349340346
"DUSP3",0.790228310560987,3.44049386410223,6.65015886046273,7.22877883185461e-05,0.00547321825840421
"PGPEP1",-0.659772466363342,3.46630832955538,-6.63901742232175,7.32602452929126e-05,0.00549265985553166
"FHIT",-0.925858764189904,0.641417149445613,-6.63691045684999,7.34457388393487e-05,0.00549265985553166
"SEPP1",-1.02268479691858,0.529608154862021,-6.62400456340841,7.45931335594861e-05,0.00554445303713497
"CDH18",1.463433088963,1.41778684835689,6.60867229724529,7.59815893559471e-05,0.00561342772272118
"FAM178B",-2.18736413993237,3.53959935238192,-6.58724783374799,7.79689248205982e-05,0.00569143660248857
"CTDSPL2",-0.656441876052241,3.55348299643273,-6.58287581660527,7.83813623439128e-05,0.00569143660248857
"TPM1",-0.831494041068892,3.27652096247603,-6.58113865737087,7.85458951824751e-05,0.00569143660248857
"RBM47",-0.647054277010469,1.56150142645043,-6.57736013544269,7.89050685660844e-05,0.00569143660248857
"NEDD4",-0.853712138316794,2.05368313958644,-6.56623196434979,7.99732665904463e-05,0.00570577562111271
"FAM101B",1.12715581856315,2.73102202176175,6.56554208875675,8.00400025603178e-05,0.00570577562111271
"TLX1",1.53917836521116,0.839601019815731,6.55648922989923,8.0921362885359e-05,0.0057350663579798
"PRF1",2.18275891453511,1.84328754350194,6.50448041966155,8.61931781788073e-05,0.00607035054537957
"PIK3R3",-0.621160336274711,1.60506520833084,-6.49611026912117,8.70758741564286e-05,0.00607035054537957
"PDIK1L",-0.555486101302153,3.26337005133537,-6.49351436121322,8.73516203147171e-05,0.00607035054537957
